"CARD.ARO_3000180" "CARD.ARO_3000195" "CARD.ARO_3003559" "CARD.ARO_3000578" "CARD.ARO_3004454" "CARD.ARO_3000190" "CARD.ARO_3000205" "CARD.ARO_3000378" "CARD.ARO_3002654" "CARD.ARO_3000498" "CARD.ARO_3000595" "CARD.ARO_3000250" "CARD.ARO_3002932" "CARD.ARO_3002956" "CARD.ARO_3002950" "CARD.ARO_3002242" "CARD.ARO_3004460" "CARD.ARO_3003361" "CARD.ARO_3000800" "CARD.ARO_3000801" "CARD.ARO_3000802" "CARD.ARO_3002686" "CARD.ARO_3002897" "CARD.ARO_3000464" "CARD.ARO_3002660" "CARD.ARO_3000593" "CARD.ARO_3000522" "CARD.ARO_3000230" "CARD.ARO_3001216" "CARD.ARO_3003378" "CARD.ARO_3003577" "CARD.ARO_3000792" "CARD.ARO_3000793" "CARD.ARO_3000794" "CARD.ARO_3003578" "CARD.ARO_3000833" "CARD.ARO_3000074" "CARD.ARO_3003308" "CARD.ARO_3002986" "CARD.ARO_3000656" "CARD.ARO_3000499" "CARD.ARO_3000502" "CARD.ARO_3000796" "CARD.ARO_3003381" "CARD.ARO_3001214" "CARD.ARO_3002867" "CARD.ARO_3000375" "CARD.ARO_3001816" "CARD.ARO_3000596" "CARD.ARO_3003693" "CARD.ARO_3003030" "CARD.ARO_3003031" "CARD.ARO_3002528" "CARD.ARO_3002705" "CARD.ARO_3002635" "CARD.ARO_3003311" "CARD.ARO_3000167" "CARD.ARO_3000774" "CARD.ARO_3000412" "CARD.ARO_3003297" "CARD.ARO_3000005" "CARD.ARO_3002944" "CARD.ARO_3002923" "CARD.ARO_3003070" "CARD.ARO_3002957" "CARD.ARO_3002695" "CARD.ARO_3002604" "CARD.ARO_3003369" "CARD.ARO_3001796" "CARD.ARO_3003839" "CARD.ARO_3002372" "CARD.ARO_3002628" "CARD.ARO_3004191" "CARD.ARO_3000781" "CARD.ARO_3000782" "CARD.ARO_3002837" "CARD.ARO_3002965" "CARD.ARO_3002909" "CARD.ARO_3003069" "CARD.ARO_3002972" "CARD.ARO_3002539" "CARD.ARO_3002881" "CARD.ARO_3002882" "CARD.ARO_3004042" "CARD.ARO_3003773" "CARD.ARO_3002860" "CARD.ARO_3002639" "CARD.ARO_3003380" "CARD.ARO_3001329" "CARD.ARO_3000621" "CARD.ARO_3002968" "CARD.ARO_3002667" "CARD.ARO_3000194" "CARD.ARO_3002804" "CARD.ARO_3002848" "CARD.ARO_3003379" "CARD.ARO_3002859" "CARD.ARO_3002612" "CARD.ARO_3000768" "CARD.ARO_3000413" "CARD.ARO_3002934" "CARD.ARO_3000237" "CARD.ARO_3002507" "CARD.ARO_3003022" "CARD.ARO_3003097" "CARD.ARO_3002999" "CARD.ARO_3001654" "CARD.ARO_3000858" "CARD.ARO_3000813" "CARD.ARO_3002795" "CARD.ARO_3002872" "CARD.ARO_3000410" "CARD.ARO_3002756" "CARD.ARO_3001970" "CARD.ARO_3004032" "CARD.ARO_3004033" "CARD.ARO_3001777" "CARD.ARO_3003583" "CARD.ARO_3001677" "CARD.ARO_3002666" "CARD.ARO_3000823" "CARD.ARO_3000567" "CARD.ARO_3003078" "CARD.ARO_3002630" "CARD.ARO_3003206" "CARD.ARO_3002836" "CARD.ARO_3002669" "CARD.ARO_3002647" "CARD.ARO_3002930" "CARD.ARO_3000013" "CARD.ARO_3002863" "CARD.ARO_3002858" "CARD.ARO_3004128" "CARD.ARO_3003775" "CARD.ARO_3003163" "CARD.ARO_3003209" "CARD.ARO_3003573" "CARD.ARO_3003817" "CARD.ARO_3003574" "CARD.ARO_3003167" "CARD.ARO_3003808" "CARD.ARO_3002578" "CARD.ARO_3000620" "CARD.ARO_3003818" "CARD.ARO_3003801" "CARD.ARO_3002831" "CARD.ARO_3003838" "CARD.ARO_3004035" "CARD.ARO_3004036" "CARD.ARO_3004114" "CARD.ARO_3000316" "CARD.ARO_3000206" "CARD.ARO_3000254" "CARD.ARO_3000829" "CARD.ARO_3000027" "CARD.ARO_3003033" "CARD.ARO_3003702" "CARD.ARO_3004126" "CARD.ARO_3000166" "CARD.ARO_3000753" "CARD.ARO_3002895" "CARD.ARO_3003704" "CARD.ARO_3003705" "CARD.ARO_3003698" "CARD.ARO_3003699" "CARD.ARO_3003700" "CARD.ARO_3003303" "CARD.ARO_3000795" "CARD.ARO_3000518" "CARD.ARO_3003550" "CARD.ARO_3003549" "CARD.ARO_3003548" "CARD.ARO_3003576" "CARD.ARO_3002665" "CARD.ARO_3002069" "CARD.ARO_3003199" "CARD.ARO_3001855" "CARD.ARO_3004122" "CARD.ARO_3002683" "CARD.ARO_3002655" "CARD.ARO_3002685" "CARD.ARO_3002533" "CARD.ARO_3002688" "CARD.ARO_3002645" "CARD.ARO_3004039" "CARD.ARO_3000191" "CARD.ARO_3004359" "CARD.ARO_3002854" "CARD.ARO_3003389" "CARD.ARO_3003374" "CARD.ARO_3004041" "CARD.ARO_3000196" "CARD.ARO_3003479" "CARD.ARO_3002641" "CARD.ARO_3000168" "CARD.ARO_3002415" "CARD.ARO_3000186" "CARD.ARO_3000777" "CARD.ARO_3002835" "CARD.ARO_3001338" "CARD.ARO_3000556" "CARD.ARO_3002629" "CARD.ARO_3003918" "CARD.ARO_3003295" "CARD.ARO_3002525" "CARD.ARO_3003889" "CARD.ARO_3003899" "CARD.ARO_3003900" "CARD.ARO_3003893" "CARD.ARO_3003890" "CARD.ARO_3003585" "CARD.ARO_3004089" "CARD.ARO_3003955" "CARD.ARO_3003679" "CARD.ARO_3003680" "CARD.ARO_3003681" "CARD.ARO_3000506" "CARD.ARO_3000377" "CARD.ARO_3000379" "CARD.ARO_3002679" "CARD.ARO_3003686" "CARD.ARO_3000149" "CARD.ARO_3003895" "CARD.ARO_3003896" "CARD.ARO_3004077" "CARD.ARO_3003709" "CARD.ARO_3004107" "CARD.ARO_3000814" "CARD.ARO_3000803" "CARD.ARO_3000804" "CARD.ARO_3000805" "CARD.ARO_3004072" "CARD.ARO_3004075" "CARD.ARO_3004074" "CARD.ARO_3004073" "CARD.ARO_3003684" "CARD.ARO_3002985" "CARD.ARO_3000819" "CARD.ARO_3003692" "CARD.ARO_3003710" "CARD.ARO_3004056" "CARD.ARO_3000818" "CARD.ARO_3000806" "CARD.ARO_3000807" "CARD.ARO_3000808" "CARD.ARO_3000809" "CARD.ARO_3004069" "CARD.ARO_3004059" "CARD.ARO_3003582" "CARD.ARO_3003685" "CARD.ARO_3003682" "CARD.ARO_3004038" "CARD.ARO_3000676" "CARD.ARO_3004127" "CARD.ARO_3000832" "CARD.ARO_3000830" "CARD.ARO_3003288" "CARD.ARO_3000822" "CARD.ARO_3000025" "CARD.ARO_3000216" "CARD.ARO_3003807" "CARD.ARO_3003841" "CARD.ARO_3003751" "CARD.ARO_3003950" "CARD.ARO_3003390" "CARD.ARO_3004049" "CARD.ARO_3004045" "CARD.ARO_3003820" "CARD.ARO_3003952" "CARD.ARO_3000516" "CARD.ARO_3000024" "CARD.ARO_3003511" "CARD.ARO_3004290" "CARD.ARO_3000826" "CARD.ARO_3003926" "CARD.ARO_3002597" "CARD.ARO_3004054" "CARD.ARO_3003316" "CARD.ARO_3000616" "CARD.ARO_3002644" "CARD.ARO_3003386" "CARD.ARO_3003924" "CARD.ARO_3003907" "CARD.ARO_3002459" "CARD.ARO_3003925" "CARD.ARO_3000215" "CARD.ARO_3003922" "CARD.ARO_3003923" "CARD.ARO_3000780" "CARD.ARO_3003730" "CARD.ARO_3004468" "CARD.ARO_3003966" "CARD.ARO_3003968" "CARD.ARO_3002676" "CARD.ARO_3002626" "CARD.ARO_3000615" "CARD.ARO_3002613" "CARD.ARO_3003930" "CARD.ARO_3000263" "CARD.ARO_3000828" "CARD.ARO_3000491" "CARD.ARO_3000508" "CARD.ARO_3003109"
"Sample1451" 0 0 0 0 0 0.0349534915208778 0 0 0 0.230523229504089 0 0 0 0 0 0 0 0 0 0 0 0 0.000717738275461115 0.000981150639182535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00178031365980702 0.0059518329215117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00436528886076976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0403562749747975 0 0 0 0 0 0 0 0 0 0 0 0.333368228540429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00527288798036086 0 0 0 0 0 0.000387296304940475 0.00613219149489085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000171930602660491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.350950036322983 0 0 0 0 0 0.00272541844217371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00102203191581514 0 0 0 0 0 0 0
"Sample1452" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00873502358874102 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0524101415324461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.156120040242837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0503137358711483 0 0 0 0 0 0 0 0 0 0 0 0 0.0235961245749618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.026205070766223 0.0069152270077533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382997188121721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.66040417924044 0 0 0 0.00360794452578433 0 0 0
"Sample1453" 0 0 0 0 0 0.0207732051208839 0 0 0 0.00439433185249466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0112012380553785 0 0 0 0 0 0 0 0 0 0 0 0.205059475111415 0 0 0 0 0 0 0 0 0.0106529257030174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0887295264344654 0 0 0 0 0 0 0 0 0 0 0 0.524575886891007 0.00257929003411166 0 0 0.00057944784158672 0 0 0 0 0 0 0 0 0 0 0 0 0.0116305968064978 0 0 0 0 0 0.00218665317061936 0 0 0 0 0 0 0 0.00419660709512806 0 0 0 0.00096172245930018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00629491064269209 0 0 0 0 0 0 0 0 0.0102583728992019 0 0 0 0 0 0 0 0.127835108436209 0 0 0 0.00100353647926975 0 0.00256459322480048 0 0 0 0 0 0 0 0 0.00128229661240024 0.00256459322480048 0 0 0 0 0.00384688983720072 0 0.00288516737790054 0.00769377967440144 0.0106529257030174 0 0 0 0 0 0 0 0.00153875593488029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00401414591707901 0 0.00096172245930018 0 0 0 0 0 0 0 0 0 0 0 0.00200707295853951 0 0 0.0024296146340215 0.00577033475580108 0 0 0 0 0 0 0 0.00096172245930018 0 0 0 0.00104915177378201 0 0 0
"Sample1454" 0 0 0 0 0.00217228785195713 0.0358427495572925 0 0 0 0.231599304831736 0 0 0 0 0 0 0 0 0 0 0 0 0.00201284406380855 0 0 0 0 0 0.00149344789822052 0 0 0.00551426916266038 0.00551426916266038 0 0 0 0.00551426916266038 0 0 0 0 0 0 0 0 0 0.0173942755204508 0 0 0 0 0 0 0 0 0 0 0 0.00943230251507698 0 0 0 0 0 0 0 0 0.00551426916266038 0 0 0 0.0110285383253208 0 0 0 0.162203629352494 0 0 0.000431840356111958 0 0 0 0 0.000995631932147015 0 0 0 0 0.0012576403353436 0 0 0 0.170988779993315 0 0 0 0 0 0 0 0 0 0 0 0 0.00442215741291272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0353151939361029 0 0 0 0 0 0.0018864605030154 0.00398252772858806 0.00170679759796631 0 0.00735235888354719 0 0 0 0 0 0 0 0.00398252772858806 0 0 0 0 0 0 0 0 0 0 0.00172671227287458 0.000415166983289103 0 0.00551426916266038 0.00341359519593262 0 0 0 0 0 0 0 0 0 0 0 0.00185851294000776 0 0 0.00298689579644105 0.00469938271973391 0.00169257428464993 0 0 0 0 0 0 0 0 0 0 0.00217228785195713 0 0 0.187485151530453 0.000119277036796315 0 0 0 0 0.00663754621431343 0 0 0 0 0 0 0 0 0.00155838041553446 0.00334152903968503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00551426916266038 0 0 0 0 0 0 0 0 0 0 0 0.0027571345813302 0 0 0 0.00113786506531088 0 0 0.000995631932147015 0 0 0 0 0 0.00551426916266038 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00597379159288209 0.000543071962989281 0 0 0
"Sample1455" 0 0 0 0 0 0 0 0 0 0.00961474428268364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00416176500582311 0 0 0 0 0 0 0 0 0 0 0 0.0570458329691844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0889712344823826 0 0 0 0 0 0 0 0 0 0 0 0.508828319499828 0.0127468210093303 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00514545491629039 0 0 0 0 0 0 0.0131018527961097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00449206381580907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00288240761514415 0 0 0 0 0 0 0 0 0 0 0 0 0 0.362820538969194 0 0 0 0 0 0.0279506192983675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample1456" 0 0 0 0 0 0.0353728732816787 0 0 0 0.058652456552527 0 0 0 0 0 0 0 0 0 0 0 0 0.00144047168700433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000633922460245138 0.00924781000828201 0 0 0 0 0 0 0 0 0 0 0 0.00320842388042437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.027978543838616 0 0 0 0 0 0 0 0.00218351069639992 0 0 0 0.00436702139279984 0 0 0 0 0.080426743461501 0 0 0 0 0 0 0 0 0.00206858908079993 0 0 0.539991688744467 0.0254370505196651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0339947093875873 0 0 0 0 0 0 0.00436702139279984 0 0 0 0 0 0 0 0 0 0 0.00218351069639992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.205585930184116 0 0 0 0 0 0.0145567379759994 0 0 0 0 0 0 0 0 0 0.00896413485465373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00393031925351985 0 0 0 0.00436702139279984 0 0 0 0 0 0 0
"Sample1457" 0 0 0 0 0 0.0149450550445452 0 0.00355834643917743 0 0.0146576501398425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0151616500451908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00109890110621656 0 0 0 0 0.00237223095945162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0303967221244987 0 0 0.00117677598775946 0.00199267400593937 0 0 0 0 0 0 0 0 0 0 0 0 0.3761958768055 0 0 0 0 0 0 0 0 0 0 0 0.151616500451908 0.00289901577136424 0 0 0.000312658055325214 0 0 0 0 0 0 0 0 0 0 0 0 0.0291440551315198 0 0 0 0 0 0.00157316368889949 0.12039072119217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00108297500322791 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000747252752227261 0.0012454212537121 0 0 0 0 0 0 0 0 0 0 0 0 0 0.160946746633564 0 0 0 0 0 0.0027676027860269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00322138181425532 0 0 0 0 0 0.0045288045589531 0 0.00108297500322791 0 0.00108297500322791 0 0 0 0 0 0 0.00143702452351396 0 0 0 0 0.00138380139301344 0 0 0.0012454212537121 0.000661285621440055 0.00213500786350646 0 0.00830280835808068 0 0 0 0.00386736073521126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00355834643917743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample1458" 0 0 0 0 0 0.0155914581751131 0 0 0 0.00959474349237725 0 0 0 0 0 0 0 0 0 0 0 0 0.0010708841082977 0 0 0 0 0 0 0 0 0.00685338820884089 0 0 0 0 0 0 0.0137067764176818 0 0 0 0.00129121806833235 0 0 0.00035925018836666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00123741731548516 0 0 0 0 0 0 0 0 0.0805285138026891 0 0 0 0 0 0 0 0 0.00234458017670873 0 0 0 0.094952036371516 0 0 0 0 0 0 0 0 0 0.000348023619980201 0 0 0 0 0 0.00251936206225802 0 0 0 0 0 0.00140674810602523 0 0 0 0 0 0 0 0 0 0 0 0.000618708657742581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00212128682654599 0 0 0.00685338820884089 0 0 0 0 0 0 0 0 0.000824944876990108 0 0.00134990979871108 0.00329977950796043 0.00168288754905982 0.00136115904703368 0 0 0 0 0 0 0 0 0 0 0 0 0 0.603098162377998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00185612597322774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00685338820884089 0.00342669410442045 0 0 0 0 0 0.00247483463097033 0 0 0 0 0 0 0 0.00156305345113915 0.00132580426659125 0.00237584124573151 0 0 0 0 0 0 0 0.00685338820884089 0 0 0 0.00685338820884089 0 0 0 0 0 0 0 0 0 0 0.0470218579884361 0 0 0.00742450389291098 0.000674954899355543 0.0445470233574657 0.00129121806833235 0
"Sample1459" 0 0 0 0 0 0.05361467998497 0 0 0 0.02474523691614 0 0 0 0 0 0 0 0 0 0 0 0 0.000964581948755087 0 0.0374525735547182 0 0 0 0.00194256086902065 0 0 0 0.0143450648789217 0 0 0 0 0 0.00717253243946086 0.00119542207324348 0 0 0.00135134669149263 0.00358626621973043 0.00385591029640189 0 0.00754170690325664 0 0 0 0 0 0 0 0 0 0 0 0.0663016263952741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00237058275541503 0 0 0 0 0 0 0 0.0025900811586942 0 0 0.0533426325589195 0 0 0 0 0 0.0448220360515081 0 0 0 0.0298377349481572 0 0 0 0 0.00122688054885515 0 0 0.336485326181664 0.034848942974326 0 0 0 0 0 0.00200142634990007 0 0 0 0 0 0 0 0 0 0.00287155093556561 0 0 0 0 0 0.00392601775633648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00230257214976579 0 0.00717253243946086 0 0 0 0 0 0 0 0 0 0 0 0 0.00155404869521653 0.00406139767896877 0 0.00414412985391072 0.00606078991134444 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00194256086902065 0.121933051470835 0 0 0 0 0 0.00172672077246281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00327168146361373 0.0215175973183826 0.00111003478229752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00666020869378509 0.0012950405793471 0.00717253243946086 0 0.00717253243946086 0 0.00179313310986522 0 0.00239084414648696 0 0.00286758985426858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0025900811586942 0.000706385770552964 0 0.00141277154110593 0
"Sample1460" 0 0 0 0 0 0.0396092048564025 0 0 0 0.00247557530352516 0 0 0 0 0 0 0 0 0 0 0 0 0.0111217964375121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0101935453674565 0 0 0 0 0 0 0 0 0 0.00137531961306953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0761715478007739 0 0 0 0.0167835613798316 0 0 0 0 0 0 0 0 0 0 0 0.00137531961306953 0 0 0 0 0.342028958426689 0 0 0 0 0.00550127845227812 0 0 0 0 0 0 0.0231053694995681 0.0223805592257566 0 0 0 0 0 0 0 0.0141461445915723 0 0 0 0 0 0 0 0.0365707153608919 0 0 0 0 0 0.0187622549319801 0.0330076707136687 0 0 0 0 0 0 0 0 0 0 0.0192544745829734 0 0 0 0 0 0.00284958308319442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0785896921754018 0 0 0 0 0 0 0.213280333842166 0 0 0 0 0 0.00366751896818541 0 0 0 0 0 0 0 0 0.00287023223597119 0 0 0 0 0 0 0 0 0.0110025569045562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00137531961306953 0 0 0 0 0 0 0 0.014351161179856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00137531961306953 0 0 0 0 0 0 0
"Sample1461" 0 0 0 0 0 0.00790692831651682 0 0 0 0.0164438042186902 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000301216316819688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00249167909133934 0 0.000179295426678386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.08483849177129 0 0 0 0 0 0 0 0 0 0 0 0.00376520396024611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.013662826236606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00266701947184099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0121645051023336 0.00277091237091046 0 0 0 0 0.00167342398233161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001637045200107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000156883498343587 0 0 0 0 0 0 0
"Sample1462" 0 0 0 0 0 0.0353261654207219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00154939322020709 0 0 0 0 0 0 0 0 0.00327094124265943 0.00363074477935197 0 0 0 0 0.0022644977833796 0 0 0 0 0 0 0.00259751216328837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0135869867002776 0 0 0 0 0 0 0 0.00449061424839685 0 0 0 0 0 0 0 0.017172441523962 0 0 0.00346929351481154 0 0 0 0 0 0.192992419508996 0 0 0 0 0 0 0 0 0.00464817966062129 0 0 0.00294384711839348 0.0259338912810855 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0349820793938966 0 0 0 0 0 0.00278890779637278 0.00245320593199457 0 0 0 0 0 0 0 0 0 0 0.00122660296599728 0 0 0 0 0 0.00127072537484611 0 0 0 0 0 0 0 0.0271739734005553 0 0 0 0 0.00127072537484611 0 0 0 0 0 0 0 0.00163547062132971 0.00464817966062129 0.00535244930616998 0.00785025898238263 0.00843902840606134 0.00294384711839348 0 0 0 0 0 0 0.00133811232654249 0 0 0 0 0 0 0.394022614308051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000541812353078556 0 0 0 0 0 0.0135869867002776 0 0 0 0 0.0011775388473574 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00147192355919675 0 0 0 0 0 0 0 0 0.0051197341189452 0.0030987864404142 0.00140183196113975 0.00235507769471479 0 0 0 0 0 0 0 0.0135869867002776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0196256474559566 0.0012799335297363 0.0529892481310827 0.00133811232654249 0
